id,listing_url,host_name,neighbourhood,neighbourhood_cleansed,property_type,room_type,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,calculated_host_listings_count
14664358,https://www.airbnb.com/rooms/14664358,Thomas,Toronto,Waterfront Communities-The Island,Entire rental unit,Entire home/apt,499.0,60,90,t,30,60,90,90,21,Unlicensed,1
14667141,https://www.airbnb.com/rooms/14667141,KTC Property Management Ltd.,Scarborough,Woburn,Entire home,Entire home/apt,120.0,31,365,t,18,18,18,18,45,Unlicensed,17
14229049,https://www.airbnb.com/rooms/14229049,Javier,Toronto,Annex,Entire rental unit,Entire home/apt,200.0,7,60,t,0,0,0,215,10,Licensed,1
14667672,https://www.airbnb.com/rooms/14667672,Andy,North York,Willowdale West,Private room in home,Private room,40.0,30,1125,t,0,11,41,41,52,Unlicensed,1
14232818,https://www.airbnb.com/rooms/14232818,Em,Toronto,Waterfront Communities-The Island,Private room in rental unit,Private room,80.0,28,1125,t,23,53,83,358,15,Unlicensed,1
14236719,https://www.airbnb.com/rooms/14236719,Denys,Toronto,Church-Yonge Corridor,Entire rental unit,Entire home/apt,100.0,28,1125,t,0,0,0,0,5,Unlicensed,1
14669960,https://www.airbnb.com/rooms/14669960,Douglas,North York,Yorkdale-Glen Park,Entire guest suite,Entire home/apt,97.0,3,1125,t,0,0,0,52,274,Licensed,1
14670523,https://www.airbnb.com/rooms/14670523,Peter,Toronto,High Park-Swansea,Entire rental unit,Entire home/apt,75.0,28,1125,t,0,0,0,0,1,Unlicensed,1
14238050,https://www.airbnb.com/rooms/14238050,Andrew,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,85.0,28,1125,t,0,0,0,0,19,Unlicensed,1
14673711,https://www.airbnb.com/rooms/14673711,Cheng,North York,Willowdale West,Private room in home,Private room,79.0,2,1125,t,2,16,41,296,143,Licensed,6
14239170,https://www.airbnb.com/rooms/14239170,Ajay,Scarborough,Clairlea-Birchmount,Private room in townhouse,Private room,58.0,28,31,t,12,42,72,347,23,Unlicensed,2
14240359,https://www.airbnb.com/rooms/14240359,Elle,North York,Pleasant View,Private room in home,Private room,45.0,28,1125,t,0,0,8,255,9,Unlicensed,4
14676291,https://www.airbnb.com/rooms/14676291,Wenjie,North York,Bayview Village,Private room in rental unit,Private room,60.0,28,1125,t,0,0,0,0,0,Unlicensed,1
14255229,https://www.airbnb.com/rooms/14255229,Elle,North York,Pleasant View,Private room in home,Private room,55.0,28,1125,f,0,0,0,0,1,Unlicensed,4
14255280,https://www.airbnb.com/rooms/14255280,Elle,North York,Pleasant View,Private room in home,Private room,45.0,28,1125,t,2,7,37,312,13,Unlicensed,4
14263377,https://www.airbnb.com/rooms/14263377,Andrea,Toronto,North St.James Town,Private room in rental unit,Private room,56.0,28,150,t,2,5,22,67,224,Unlicensed,3
14265792,https://www.airbnb.com/rooms/14265792,Nitish,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,146.0,28,1125,t,0,0,0,0,2,Unlicensed,1
14688657,https://www.airbnb.com/rooms/14688657,Karyn,Etobicoke,Eringate-Centennial-West Deane,Entire home,Entire home/apt,120.0,28,1125,t,0,0,0,164,4,Unlicensed,1
14688728,https://www.airbnb.com/rooms/14688728,Ervin,East York,Old East York,Entire guest suite,Entire home/apt,120.0,2,60,t,1,6,36,36,164,Licensed,1
14689174,https://www.airbnb.com/rooms/14689174,Asim,Toronto,East End-Danforth,Entire home,Entire home/apt,375.0,7,1125,t,0,0,0,0,20,Licensed,1
14265901,https://www.airbnb.com/rooms/14265901,Mussie Kifle,Toronto,South Parkdale,Entire rental unit,Entire home/apt,99.0,28,1125,t,5,5,5,82,74,Unlicensed,4
14266137,https://www.airbnb.com/rooms/14266137,Rodney,Toronto,Dovercourt-Wallace Emerson-Junction,Private room in townhouse,Private room,41.0,7,91,t,0,0,0,0,178,Licensed,3
14690107,https://www.airbnb.com/rooms/14690107,Peter,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,200.0,28,1125,t,0,0,0,0,0,Unlicensed,1
14693852,https://www.airbnb.com/rooms/14693852,Milos,East York,Leaside-Bennington,Entire condo,Entire home/apt,100.0,30,365,t,10,40,70,330,7,Unlicensed,1
14274297,https://www.airbnb.com/rooms/14274297,Jeffrey,York,Briar Hill-Belgravia,Private room in home,Private room,35.0,28,1125,t,0,0,0,0,15,Unlicensed,2
14694318,https://www.airbnb.com/rooms/14694318,Lesley,Toronto,Annex,Entire rental unit,Entire home/apt,90.0,28,1125,t,0,0,0,0,0,Unlicensed,1
14694632,https://www.airbnb.com/rooms/14694632,Shawn,North York,Lansing-Westgate,Entire guest suite,Entire home/apt,64.0,29,1125,t,0,28,58,238,23,Unlicensed,3
14281702,https://www.airbnb.com/rooms/14281702,Oswaldo,York,Oakwood Village,Entire rental unit,Entire home/apt,236.0,28,120,t,30,60,90,180,16,Licensed,1
14282725,https://www.airbnb.com/rooms/14282725,Cindy & Michael,York,Oakwood Village,Entire rental unit,Entire home/apt,139.0,7,1125,t,1,7,22,195,161,Licensed,1
14711952,https://www.airbnb.com/rooms/14711952,Cédric,Toronto,Waterfront Communities-The Island,Entire rental unit,Entire home/apt,100.0,28,1125,t,0,0,0,0,2,Unlicensed,1
14713151,https://www.airbnb.com/rooms/14713151,Shantanu,Toronto,Dovercourt-Wallace Emerson-Junction,Private room in home,Private room,43.0,30,60,t,0,19,48,48,25,Unlicensed,1
14286759,https://www.airbnb.com/rooms/14286759,Angela,Toronto,Trinity-Bellwoods,Tiny home,Entire home/apt,142.0,5,28,t,0,0,0,123,98,Licensed,1
14715527,https://www.airbnb.com/rooms/14715527,Coreen,York,Humewood-Cedarvale,Entire rental unit,Entire home/apt,110.0,30,365,t,0,28,58,333,27,Unlicensed,4
14717510,https://www.airbnb.com/rooms/14717510,Susan J,Toronto,Dovercourt-Wallace Emerson-Junction,Entire home,Entire home/apt,169.0,7,28,t,0,16,46,135,103,Licensed,1
14724024,https://www.airbnb.com/rooms/14724024,Dan,Toronto,High Park-Swansea,Private room in townhouse,Private room,199.0,30,1125,f,0,0,0,0,1,Unlicensed,2
14727398,https://www.airbnb.com/rooms/14727398,Daniel,Toronto,Casa Loma,Entire home,Entire home/apt,500.0,28,1125,t,0,0,10,285,164,Unlicensed,1
14298694,https://www.airbnb.com/rooms/14298694,Yinan,Toronto,Church-Yonge Corridor,Entire condo,Entire home/apt,79.0,28,1125,t,0,0,0,0,6,Unlicensed,1
14732164,https://www.airbnb.com/rooms/14732164,Karl,Toronto,The Beaches,Entire home,Entire home/apt,450.0,28,1125,t,0,0,0,0,6,Licensed,1
14733628,https://www.airbnb.com/rooms/14733628,Cheng,North York,Willowdale West,Private room in home,Private room,69.0,2,1125,t,1,9,35,104,147,Licensed,6
14741323,https://www.airbnb.com/rooms/14741323,Justin,Toronto,Wychwood,Entire home,Entire home/apt,76.0,28,1125,f,0,0,0,0,1,Unlicensed,1
14301546,https://www.airbnb.com/rooms/14301546,George,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,296.0,28,30,t,0,0,0,0,0,Unlicensed,1
14743083,https://www.airbnb.com/rooms/14743083,Daniel,Toronto,Annex,Entire condo,Entire home/apt,300.0,28,150,t,1,31,61,86,125,Unlicensed,2
14748441,https://www.airbnb.com/rooms/14748441,Pe,Toronto,Mount Pleasant West,Entire condo,Entire home/apt,110.0,300,1125,t,27,57,87,362,28,Unlicensed,1
14312714,https://www.airbnb.com/rooms/14312714,Jas,Toronto,Waterfront Communities-The Island,Private room in rental unit,Private room,40.0,28,1125,t,0,0,0,0,0,Unlicensed,1
14313892,https://www.airbnb.com/rooms/14313892,Yun Shan,Toronto,Moss Park,Private room in condo,Private room,63.0,150,1125,t,0,0,0,66,2,Unlicensed,1
14760262,https://www.airbnb.com/rooms/14760262,Mike,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,529.0,3,180,t,10,40,64,65,378,Licensed,1
14760481,https://www.airbnb.com/rooms/14760481,Andrew And Julie,East York,O'Connor-Parkview,Entire rental unit,Entire home/apt,148.0,4,60,t,7,22,52,52,206,Licensed,3
14317572,https://www.airbnb.com/rooms/14317572,Mark,Toronto,South Riverdale,Entire home,Entire home/apt,375.0,3,1125,t,2,3,7,40,51,Licensed,2
14760612,https://www.airbnb.com/rooms/14760612,Ryan,Toronto,Palmerston-Little Italy,Entire home,Entire home/apt,100.0,2,14,t,0,0,0,0,25,Licensed,1
14768377,https://www.airbnb.com/rooms/14768377,Justin,Toronto,Niagara,Entire condo,Entire home/apt,125.0,3,3,t,0,0,0,0,60,Licensed,1
14323050,https://www.airbnb.com/rooms/14323050,Shannon,Toronto,High Park-Swansea,Entire guest suite,Entire home/apt,149.0,28,30,t,15,15,15,264,68,Licensed,1
14771353,https://www.airbnb.com/rooms/14771353,Sherry,Toronto,Mount Pleasant East,Entire rental unit,Entire home/apt,73.0,28,1125,t,0,0,0,0,124,Unlicensed,1
14330267,https://www.airbnb.com/rooms/14330267,Khosro,Toronto,Waterfront Communities-The Island,Private room in condo,Private room,297.0,1,28,t,1,5,20,34,480,Licensed,1
14773179,https://www.airbnb.com/rooms/14773179,Corinne,Toronto,Mount Pleasant West,Private room in rental unit,Private room,56.0,28,1125,t,7,29,59,59,16,Unlicensed,1
14330995,https://www.airbnb.com/rooms/14330995,Tony,Scarborough,L'Amoreaux,Entire condo,Entire home/apt,79.0,28,1125,t,0,0,0,0,70,Unlicensed,1
14781093,https://www.airbnb.com/rooms/14781093,Cheng,North York,Willowdale West,Private room in home,Private room,69.0,2,1125,t,5,15,21,90,116,Licensed,6
14782322,https://www.airbnb.com/rooms/14782322,Gloria,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,160.0,28,1125,f,0,0,0,0,39,Unlicensed,1
14785868,https://www.airbnb.com/rooms/14785868,Sophie,Toronto,Trinity-Bellwoods,Private room in townhouse,Private room,136.0,28,1125,t,30,60,90,365,21,Unlicensed,6
14335973,https://www.airbnb.com/rooms/14335973,Meenakumari,Scarborough,Kennedy Park,Entire rental unit,Entire home/apt,85.0,1,1125,t,0,5,35,125,97,Licensed,1
14786347,https://www.airbnb.com/rooms/14786347,Dina,North York,Newtonbrook West,Entire guest suite,Entire home/apt,145.0,30,90,t,0,8,38,313,1,Unlicensed,1
14803375,https://www.airbnb.com/rooms/14803375,Naruemol (Molly),Toronto,South Parkdale,Entire rental unit,Entire home/apt,196.0,28,1125,t,2,9,9,10,71,Licensed,4
14352637,https://www.airbnb.com/rooms/14352637,Kaitlin,Toronto,Waterfront Communities-The Island,Shared room in rental unit,Shared room,162.0,28,1125,t,0,0,0,0,0,Unlicensed,1
14804458,https://www.airbnb.com/rooms/14804458,Andrew,Toronto,Trinity-Bellwoods,Entire home,Entire home/apt,400.0,2,90,t,0,0,0,79,4,Licensed,1
14353879,https://www.airbnb.com/rooms/14353879,Daniel,Toronto,Niagara,Entire rental unit,Entire home/apt,120.0,29,90,t,0,0,0,0,13,Unlicensed,1
14807313,https://www.airbnb.com/rooms/14807313,Johnny,Toronto,Waterfront Communities-The Island,Entire rental unit,Entire home/apt,131.0,28,45,t,0,0,0,0,132,Unlicensed,1
14807748,https://www.airbnb.com/rooms/14807748,Pol,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,198.0,28,1125,t,28,58,88,88,1,Unlicensed,1
14363763,https://www.airbnb.com/rooms/14363763,Michael,Toronto,South Riverdale,Entire loft,Entire home/apt,529.0,28,365,t,30,60,90,180,1,Unlicensed,1
14812955,https://www.airbnb.com/rooms/14812955,Rachel,Toronto,Niagara,Entire rental unit,Entire home/apt,125.0,28,1125,t,0,27,56,56,28,Unlicensed,1
14369423,https://www.airbnb.com/rooms/14369423,Lelian,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,90.0,31,1125,t,3,3,3,36,251,Licensed,1
14371841,https://www.airbnb.com/rooms/14371841,Urbano,Toronto,Church-Yonge Corridor,Entire rental unit,Entire home/apt,140.0,60,1125,t,0,0,0,219,3,Unlicensed,14
14380750,https://www.airbnb.com/rooms/14380750,Miroslaw,Toronto,Cabbagetown-South St.James Town,Entire home,Entire home/apt,500.0,1,1125,t,17,47,77,167,87,Licensed,4
14819833,https://www.airbnb.com/rooms/14819833,Daniel,York,Humewood-Cedarvale,Entire home,Entire home/apt,595.0,7,1125,t,1,5,35,310,17,Licensed,1
14822179,https://www.airbnb.com/rooms/14822179,Robyn,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,90.0,30,90,t,26,51,51,231,103,Unlicensed,1
14825384,https://www.airbnb.com/rooms/14825384,Kevin & Mel,Toronto,Trinity-Bellwoods,Entire rental unit,Entire home/apt,87.0,28,1125,t,0,0,0,0,13,Unlicensed,1
14384510,https://www.airbnb.com/rooms/14384510,Patrick & Tina,Toronto,Kensington-Chinatown,Entire rental unit,Entire home/apt,85.0,30,180,t,13,22,22,53,97,Unlicensed,1
14829147,https://www.airbnb.com/rooms/14829147,Nick,North York,Pleasant View,Entire condo,Entire home/apt,125.0,28,365,t,7,37,67,67,21,Unlicensed,1
14832965,https://www.airbnb.com/rooms/14832965,Zein,East York,Taylor-Massey,Private room in rental unit,Private room,35.0,28,1125,t,2,15,45,320,48,Unlicensed,3
14386680,https://www.airbnb.com/rooms/14386680,Roger And Teresa,Toronto,University,Entire rental unit,Entire home/apt,150.0,28,180,t,3,3,3,238,49,Exempt,11
14837477,https://www.airbnb.com/rooms/14837477,Andrea,Toronto,Junction Area,Entire rental unit,Entire home/apt,191.0,365,1125,t,29,59,89,269,226,Unlicensed,1
14837847,https://www.airbnb.com/rooms/14837847,Harvey,Toronto,Corso Italia-Davenport,Entire guest suite,Entire home/apt,95.0,3,90,t,0,3,16,76,136,Licensed,1
14841407,https://www.airbnb.com/rooms/14841407,Umer,Toronto,Waterfront Communities-The Island,Private room in condo,Private room,99.0,28,1125,t,0,0,0,0,5,Unlicensed,1
14842829,https://www.airbnb.com/rooms/14842829,CasaRuhig,Scarborough,Wexford/Maryvale,Private room in home,Private room,90.0,28,1125,t,7,37,67,67,51,Unlicensed,3
14843677,https://www.airbnb.com/rooms/14843677,Marianna,Etobicoke,Mimico (includes Humber Bay Shores),Entire condo,Entire home/apt,100.0,28,1125,f,0,0,0,0,0,Unlicensed,1
14387032,https://www.airbnb.com/rooms/14387032,Seema,Scarborough,Rouge,Entire home,Entire home/apt,152.0,2,7,t,13,13,13,47,245,Licensed,1
14843888,https://www.airbnb.com/rooms/14843888,Steve,Toronto,University,Private room in rental unit,Private room,100.0,28,1125,f,0,0,0,0,0,Unlicensed,1
14847340,https://www.airbnb.com/rooms/14847340,Diane,Toronto,Danforth,Private room in home,Private room,88.0,28,1125,t,0,0,0,68,13,Unlicensed,1
14388546,https://www.airbnb.com/rooms/14388546,Yvonne,North York,Banbury-Don Mills,Private room in townhouse,Private room,58.0,28,1125,t,9,39,69,344,11,Unlicensed,2
14388890,https://www.airbnb.com/rooms/14388890,Wellesley Manor,Toronto,Church-Yonge Corridor,Private room in rental unit,Private room,145.0,28,28,t,30,60,90,364,0,Unlicensed,7
14857407,https://www.airbnb.com/rooms/14857407,Julie,Toronto,Dovercourt-Wallace Emerson-Junction,Private room in home,Private room,150.0,1,4,t,11,41,71,71,69,Licensed,1
14860255,https://www.airbnb.com/rooms/14860255,Poonam,North York,Yorkdale-Glen Park,Private room in rental unit,Private room,23.0,28,1125,t,0,0,0,0,6,Unlicensed,1
14860697,https://www.airbnb.com/rooms/14860697,Pierre-James,York,Humewood-Cedarvale,Entire rental unit,Entire home/apt,115.0,28,1125,t,0,0,0,0,3,Unlicensed,1
14869893,https://www.airbnb.com/rooms/14869893,Ligia,East York,O'Connor-Parkview,Entire home,Entire home/apt,50.0,28,1125,t,0,0,0,0,3,Unlicensed,1
14389097,https://www.airbnb.com/rooms/14389097,Casa,Toronto,Trinity-Bellwoods,Entire rental unit,Entire home/apt,209.0,28,90,t,30,60,89,89,250,Unlicensed,3
14871622,https://www.airbnb.com/rooms/14871622,Hyla,Toronto,Palmerston-Little Italy,Entire rental unit,Entire home/apt,119.0,28,1125,t,14,14,14,286,111,Unlicensed,7
14873227,https://www.airbnb.com/rooms/14873227,Julie,Toronto,Waterfront Communities-The Island,Private room in townhouse,Private room,239.0,1,30,t,0,0,0,0,146,Licensed,1
14398598,https://www.airbnb.com/rooms/14398598,Joey,North York,St.Andrew-Windfields,Private room in rental unit,Private room,85.0,90,1125,t,30,60,90,90,0,Unlicensed,1
14895546,https://www.airbnb.com/rooms/14895546,Michael,Toronto,Niagara,Entire loft,Entire home/apt,414.0,28,1125,t,30,60,90,365,0,Unlicensed,1
14398733,https://www.airbnb.com/rooms/14398733,Deepa,Scarborough,Bendale,Entire rental unit,Entire home/apt,45.0,28,120,t,0,5,5,207,143,Unlicensed,1
14899704,https://www.airbnb.com/rooms/14899704,Trish,Toronto,Trinity-Bellwoods,Private room in home,Private room,50.0,28,1125,t,8,10,10,159,66,Unlicensed,3
14906493,https://www.airbnb.com/rooms/14906493,Umar,East York,Thorncliffe Park,Shared room in rental unit,Shared room,70.0,28,90,t,6,36,66,66,0,Unlicensed,2
14907189,https://www.airbnb.com/rooms/14907189,Joel,Scarborough,Rouge,Private room in home,Private room,45.0,28,1125,t,0,0,0,159,54,Unlicensed,1
14399559,https://www.airbnb.com/rooms/14399559,Katya,Toronto,Lawrence Park North,Entire home,Entire home/apt,72.0,28,95,t,0,7,37,242,116,Unlicensed,1
14913091,https://www.airbnb.com/rooms/14913091,Yang,Toronto,Church-Yonge Corridor,Private room in rental unit,Private room,85.0,28,30,t,1,1,1,1,187,Unlicensed,1
14399588,https://www.airbnb.com/rooms/14399588,Elliott,Toronto,Niagara,Entire rental unit,Entire home/apt,250.0,28,1125,t,0,0,0,0,2,Unlicensed,1
14915097,https://www.airbnb.com/rooms/14915097,Geoffrey,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,238.0,28,1125,t,29,59,89,364,8,Unlicensed,1
14404164,https://www.airbnb.com/rooms/14404164,Wellesley Manor,Toronto,Church-Yonge Corridor,Private room in condo,Private room,200.0,28,28,t,30,60,90,364,0,Unlicensed,7
14414777,https://www.airbnb.com/rooms/14414777,Melissa-Jane,Toronto,Dovercourt-Wallace Emerson-Junction,Entire rental unit,Entire home/apt,166.0,4,40,t,3,13,20,101,184,Licensed,2
14915136,https://www.airbnb.com/rooms/14915136,Michael,North York,Downsview-Roding-CFB,Entire condo,Entire home/apt,150.0,28,1125,t,0,0,0,123,36,Unlicensed,1
14915775,https://www.airbnb.com/rooms/14915775,Padma,Scarborough,Clairlea-Birchmount,Private room in home,Private room,45.0,30,90,t,0,5,35,125,24,Licensed,1
14418669,https://www.airbnb.com/rooms/14418669,Urbano,Toronto,Waterfront Communities-The Island,Private room in condo,Private room,143.0,28,1000,t,0,0,0,250,10,Unlicensed,14
14916561,https://www.airbnb.com/rooms/14916561,Sabina,Toronto,Dovercourt-Wallace Emerson-Junction,Entire home,Entire home/apt,220.0,120,360,t,29,59,89,89,27,Unlicensed,1
14919570,https://www.airbnb.com/rooms/14919570,Allan,Toronto,The Beaches,Entire rental unit,Entire home/apt,80.0,28,240,t,6,36,66,156,39,Unlicensed,2
14422995,https://www.airbnb.com/rooms/14422995,Jonathan,Toronto,The Beaches,Private room in home,Private room,65.0,28,1125,f,0,0,0,0,4,Unlicensed,2
14436694,https://www.airbnb.com/rooms/14436694,Willis,Scarborough,Agincourt South-Malvern West,Private room in home,Private room,53.0,1,31,t,16,46,76,351,22,Licensed,2
14925943,https://www.airbnb.com/rooms/14925943,Anum,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,591.0,1,1000,t,2,25,44,44,449,Licensed,1
14926486,https://www.airbnb.com/rooms/14926486,Carolyn,Toronto,Dovercourt-Wallace Emerson-Junction,Floor,Entire home/apt,40.0,28,1125,t,0,0,0,0,5,Unlicensed,1
14451605,https://www.airbnb.com/rooms/14451605,Catherine,North York,Victoria Village,Private room in home,Private room,124.0,2,10,t,16,19,33,123,138,Licensed,1
